DeptTag,CourseNum,CourseName,PreReqs,reqsFilled,TermsOffered
CHEM,343,Chemical Thermodynamics,"Prerequisites: Chemistry 123 or 128, Mathematics 120 or 211 and six credits  from Physics courses number 131 to 165.",['QRE'],['Fall 2019']
,,,,,
CHEM,344,Quantum Chemistry,"Prerequisites: Chemistry 123 or 128, Mathematics 120 or 211 and six credits  from Physics 131 to 165",['QRE'],['Winter 2020']
,,,,,
CHEM,345,Statistical Thermodynamics,Prerequisites: Chemistry 343 and 344.,['QRE'],[]
,,,,,
CHEM,348,Introduction to Computational Chemistry,Prerequisites: Chemistry 343 and 344 or consent of the instructor and concurrent registration in Chemistry 349,['QRE'],['Spring 2020']
,,,,,
CHEM,349,Computational Chemistry Laboratory,Prerequisites: Concurrent registration in Chemistry 348,['QRE'],['Spring 2020']
,,,,,
CHEM,350,Chemical and Biosynthesis,Prerequisites: Chemistry 234,['QRE'],['Spring 2020']
,,,,,
CHEM,351,Inorganic Chemistry,Prerequisites: Chemistry 234 and 344,['QRE'],['Spring 2020']
,,,,,
CHEM,352,Laboratory in Advanced Inorganic Chemistry,Prerequisites: Chemistry 234 and 344,['QRE'],['Spring 2020']
,,,,,
CHEM,353,Organic Chemistry III,"Prerequisites: Chemistry 234; Either previous or concurrent registration in Chemistry 301, 343 or 344",['QRE'],[]
,,,,,
CHEM,354,Lasers and Spectroscopy,Prerequisites: Chemistry 302 and 344,['QRE'],[]
,,,,,
CHEM,355,Lasers and Spectroscopy Laboratory,None,"['QRE', 'LAB']",[]
,,,,,
CHEM,358,Organometallic Chemistry,Prerequisites: Chemistry 234,[],[]
,,,,,
CHEM,359,Molecular Orbital Theory,Prerequisites: Chemistry 351 or instructor permission,['QRE'],[]
,,,,,
CHEM,360,Chemical Biology,Prerequisites: Chemistry 234 and Biology 125 or 126,['QRE'],[]
,,,,,
CHEM,361,Materials Chemistry,Prerequisites: Chemistry 224 and Chemistry 234 or instructor permission,[],['Fall 2019']
,,,,,
CHEM,362,Chemistry at the Nanoscale,Prerequisites: Chemistry 343 or 344 and 1-300 level Chemistry course. Any of these courses can be taken concurrently,[],[]
,,,,,
CHEM,394,Student-Faculty Research,Prerequisites: Instructor Permission,[],['Fall 2019']
,,,,,
CHEM,395,Research Experience Seminar in Chemistry,None,['QRE'],['Fall 2019']
,,,,,
CHEM,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
CAMS,100,American Film Genres,None,"['A&I', 'WRC', 'IDS']",['Fall 2019']
,,,,,
CAMS,110,Introduction to Cinema and Media Studies,None,"['WRC', 'LAA']","['Fall 2019', 'Winter 2020']"
,,,,,
CAMS,111,Digital Foundations,None,['ARP'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
CAMS,177,Television Studio Production,None,['ARP'],"['Fall 2019', 'Winter 2020']"
,,,,,
CAMS,186,Film Genres,None,"['WRC', 'LAA']",[]
,,,,,
CAMS,187,Cult TV and Fan Cultures,None,[],[]
,,,,,
CAMS,188,Rock ‘n’ Roll in Cinema,None,"['IDS', 'LAA']",[]
,,,,,
CAMS,210,Film History I,None,"['INS', 'LAA']",[]
,,,,,
CAMS,211,Film History II,None,"['INS', 'LAA']",['Spring 2020']
,,,,,
CAMS,212,Contemporary Spanish Cinema,None,"['INS', 'LAA']",[]
,,,,,
CAMS,214,Film History III,None,"['INS', 'LAA']",['Winter 2020']
,,,,,
CAMS,215,American Television History,None,"['IDS', 'LAA']",['Fall 2019']
,,,,,
CAMS,216,American Cinema of the 1970s,None,"['IDS', 'LAA']",[]
,,,,,
CAMS,219,African Cinema: A Quest for Identity and Self-Definition,None,"['INS', 'LAA']",[]
,,,,,
CAMS,225,Film Noir: The Dark Side of the American Dream,None,"['IDS', 'LAA']",[]
,,,,,
CAMS,236,Israeli Society in Israeli Cinema,None,"['INS', 'LAA']",[]
,,,,,
CAMS,236,Israeli Society in Israeli Cinema – FLAC Hebrew Trailer,Prerequisites: Hebrew 102 and concurrent registration in Cinema and Media Studies 236,[],[]
,,,,,
CAMS,237,Russian and Soviet Film in Context,None,"['INS', 'LAA']",[]
,,,,,
CAMS,240,Adaptation,None,['LAA'],[]
,,,,,
CAMS,242,Sound and Music in TV and New Media,None,['ARP'],[]
,,,,,
CAMS,243,Film Sound History,None,['LAA'],[]
,,,,,
CAMS,245,The Essay Film,Prerequisites: Cinema and Media Studies 111,['ARP'],['Spring 2020']
,,,,,
CAMS,246,Documentary Studies,None,"['INS', 'LAA']",[]
,,,,,
CAMS,248,From Cops to Cartoons: Television Genres,None,"['WRC', 'LAA']",[]
,,,,,
CAMS,256,Digital Cinema Culture,None,['LAA'],[]
,,,,,
CAMS,257,Video Games and Identity,None,['LAA'],[]
,,,,,
CAMS,258,Feminist and Queer Media,None,"['IDS', 'LAA']",['Spring 2020']
,,,,,
CAMS,263,The Element of Control: Studio Filmmaking,Prerequisites: Cinema & Media Studies 111 or instructor permission,['ARP'],['Spring 2020']
,,,,,
CAMS,264,Story Development Workshop,Prerequisites: Cinema and Media Studies 111,[],[]
,,,,,
CAMS,265,Sound Design,Prerequisites: Cinema and Media Studies 111 or instructor permission,['ARP'],['Winter 2020']
,,,,,
CAMS,267,Cinema in Europe Program: Exploring Cinema in Europe,Prerequisites: Participation in OCS Media Arts Program,"['INS', 'ARP']",[]
,,,,,
CAMS,268,Cinema in Europe Program: Cinema Production Workshop,Prerequisites: Students will need Adobe Creative Cloud Software and a laptop capable of running that software. Participation in OCS Media Arts Program,"['INS', 'ARP']",[]
,,,,,
CAMS,270,Nonfiction,Prerequisites: Cinema and Media Studies 111 and one additional Cinema and Media Studies course or instructor permission,['ARP'],['Fall 2019']
,,,,,
CAMS,271,Fiction,"Prerequisites: Cinema and Media Studies 111 and one additional Cinema and Media Studies course, or instructor permission",['ARP'],['Spring 2020']
,,,,,
CAMS,273,Digital Editing Workshop,Prerequisites: Cinema and Media Studies 111,['ARP'],['Winter 2020']
,,,,,
CAMS,278,Writing for Television,Prerequisites: Cinema and Media Studies 110 or 111 or instructor permission,"['WRC', 'ARP']",['Fall 2019']
,,,,,
CAMS,279,Screenwriting,Prerequisites: Cinema and Media Studies 110 or 111 or instructor permission,"['WRC', 'ARP']",[]
,,,,,
CAMS,286,Animation,Prerequisites: Cinema and Media Studies 111 and one Cinema and Media Studies 200-level studio production course or instructor permission,['ARP'],[]
,,,,,
CAMS,288,Experimental Film & Video Production,Prerequisites: Cinema and Media Studies 111 or instructor permission,['ARP'],[]
,,,,,
CAMS,295,Cinema in Chile and Argentina-FLAC,Prerequisites: Spanish 204 and concurrent registration in Cinema and Media Studies 295,[],[]
,,,,,
CAMS,295,Cinema in Chile and Argentina: Representing and Reimagining Identity,Prerequisites: Cinema and Media Studies 296 required winter term,"['INS', 'LAA']",[]
,,,,,
CAMS,296,Cinema and Cultural Change in Chile and Argentina,Prerequisites: Cinema and Media Studies 295,"['INS', 'LAA']",['Winter 2020']
,,,,,
CAMS,320,Sound Studies Seminar,Prerequisites: Cinema and Media Studies 110 or instructor permission,['LAA'],['Spring 2020']
,,,,,
CAMS,330,Cinema Studies Seminar,Prerequisites: Cinema and Media Studies 110 or instructor permission,['LAA'],['Winter 2020']
,,,,,
CAMS,340,Television Studies Seminar,Prerequisites: Cinema and Media Studies 110 or instructor permission,[],[]
,,,,,
CAMS,370,Advanced Production Workshop I,"Prerequisites: Cinema and Media Studies 111, and either Cinema and Media Studies 270 or 271",['ARP'],['Fall 2019']
,,,,,
CAMS,371,Advanced Production Workshop II,Prerequisites: Cinema and Media Studies 370,['ARP'],['Winter 2020']
,,,,,
CAMS,400,Integrative Exercise,None,[],"['Fall 2019', 'Winter 2020']"
,,,,,
CLAS,100,"The Trojan Legend: Mythology, Archaeology, and Legacy",None,"['A&I', 'WRC']",['Fall 2019']
,,,,,
GRK,101,Elementary Greek,None,[],['Winter 2020']
,,,,,
LATN,101,Elementary Latin,None,[],['Fall 2019']
,,,,,
GRK,102,Intermediate Greek,Prerequisites: Greek 101 with a grade of at least C-,[],['Spring 2020']
,,,,,
LATN,102,Intermediate Latin,Prerequisites: Latin 101 with a grade of at least C- or placement ,[],['Winter 2020']
,,,,,
GRK,103,Greek Prose,Prerequisites: Greek 102 with a grade of at least C-.,[],['Fall 2019']
,,,,,
LATN,103,Introduction to Latin Prose and Poetry,Prerequisites: Latin 102 with a grade of at least C- or placement ,[],['Spring 2020']
,,,,,
CLAS,111,Classical Mythology,None,['LAA'],[]
,,,,,
CLAS,112,"The Epic in Classical Antiquity: Texts, Contexts, and Intertexts",None,"['WRC', 'LAA']",['Winter 2020']
,,,,,
CLAS,116,Ancient Drama: Truth in Performance,None,"['INS', 'ARP']",[]
,,,,,
CLAS,122,The Archaeology of Mediterranean Prehistory: From the Beginning to the Classical Age,None,['HUM'],[]
,,,,,
CLAS,123,Greek Archaeology and Art,None,"['QRE', 'HUM', 'INS']",[]
,,,,,
CLAS,124,Roman Archaeology and Art,None,"['HUM', 'INS']",['Winter 2020']
,,,,,
CLAS,127,Ancient Technology,None,"['QRE', 'HUM']",[]
,,,,,
CLAS,131,Imagining New Worlds: From Homer to Columbus and Beyond,None,"['QRE', 'HUM']",[]
,,,,,
CLAS,135,Food and Drink in the Ancient World,None,"['WRC', 'HUM']",[]
,,,,,
CLAS,145,Ancient Greek Religion,None,"['HUM', 'INS']",[]
,,,,,
CLAS,173,Sport and Daily Life,None,"['QRE', 'HUM', 'INS']",[]
,,,,,
GRK,204,Intermediate Greek Prose and Poetry,Prerequisites: Greek 103 with a grade of at least C-,[],['Winter 2020']
,,,,,
LATN,204,Intermediate Latin Prose and Poetry,Prerequisites: Latin 103 with a grade of at least C- or placement ,[],['Fall 2019']
,,,,,
CLAS,214,Gender and Sexuality in Classical Antiquity,None,"['QRE', 'WRC', 'HUM', 'INS']",['Spring 2020']
,,,,,
CLAS,223,Ancient Science,None,"['WRC', 'HUM']",[]
,,,,,
CLAS,227,"Athens, Sparta, Persia and the Battle for Greece",None,"['HUM', 'INS']",[]
,,,,,
CLAS,229,Warlords and the Collapse of the Roman Republic,None,"['HUM', 'INS']",['Fall 2019']
,,,,,
CLAS,230,The Rise and Fall of the Great Hellenistic Kingdoms,None,"['HUM', 'INS']",['Spring 2020']
,,,,,
GRK,231,Homer: The Iliad,Prerequisites: Greek 204 or equivalent,['LAA'],['Spring 2020']
,,,,,
CLAS,231,The Roman Principate,None,"['HUM', 'INS']",[]
,,,,,
LATN,233,The Catilinarian Conspiracy,Prerequisites: Latin 204 or equivalent,"['INS', 'LAA']",['Winter 2020']
,,,,,
LATN,235,The Bacchanalian Affair,None,"['HUM', 'INS']",[]
,,,,,
CLAS,240,Rome: From Village to Superpower,None,"['HUM', 'INS']",[]
,,,,,
LATN,243,Medieval Latin,"Prerequisites: Latin 204 or equivalent, Latin placement exam or instructor’s permission",['LAA'],[]
,,,,,
GRK,244,Plato Symposium,Prerequisites: Greek 204 or equivalent,['LAA'],[]
,,,,,
GRK,245,Herodotus’s Histories,Prerequisites: Greek 204 or the equivalent,['LAA'],[]
,,,,,
LATN,255,Tacitus,Prerequisites: Latin 204 or equivalent,['HUM'],[]
,,,,,
LATN,256,The Art and Philosophy of the Letter,Prerequisites: Latin 204 or equivalent,['LAA'],[]
,,,,,
LATN,257,"Caesar, Lucan, and Civil War",Prerequisites: Latin 204 or the equivalent,"['HUM', 'INS']",[]
,,,,,
LATN,259,Seminar: Vergil,Prerequisites: Latin 204 or the equivalent,['LAA'],['Fall 2019']
,,,,,
CLAS,267,Political Landscapes: Archaeologies of Territory and Polity,"Prerequisites: At least one previous archaeology course, Classics 122, 123, 124 or Archeology 246; contact instructor to discuss other relevant courses.","['SOC', 'INS']",[]
,,,,,
GRK,285,Weekly Greek,Prerequisites: Greek 204 or equivalent,[],"['Fall 2019', 'Winter 2020']"
,,,,,
LATN,285,Weekly Latin,Prerequisites: Latin 204 or equivalent,[],['Spring 2020']
,,,,,
CLAS,295,Junior Colloquium,None,[],['Spring 2020']
,,,,,
GRK,304,Greek Tragedy for Advanced Students,Prerequisites: Greek 204,['LAA'],[]
,,,,,
GRK,320,Hesiod and the Homeric Hymns,Prerequisites: Greek 204 or equivalent,['LAA'],[]
,,,,,
GRK,351,Aristophanes,None,['LAA'],[]
,,,,,
LATN,360,"Catullus and Horace: Poetry, Pleasure and Politics",Prerequisites: Latin 204 or equivalent,"['INS', 'LAA']",[]
,,,,,
CLAS,394,Senior Seminar,None,[],['Fall 2019']
,,,,,
CLAS,400,Senior Symposium,Prerequisites: Classics 394,[],['Winter 2020']
,,,,,
CGSC,130,Revolutions in Mind:  An Introduction to Cognitive Science,None,['SOC'],['Fall 2019']
,,,,,
CGSC,130,The Musical Mind: An Introduction to Cognitive Science,None,"['WRC', 'SOC']",[]
,,,,,
CGSC,130,What Minds Are What They Do: An Introduction to Cognitive Science,None,"['WRC', 'SOC']",[]
,,,,,
CGSC,232,Cognitive Processes,"Prerequisites: Psychology 110, Cognitive Science 100, Cognitive Science 130 or instructor permission. Requires concurrent registration in Cognitive Science 233. A grade of C- or better must be earned in both Psychology/Cognitive Science 232 and 233 to satisfy the LS req","['WRC', 'LAB']",['Fall 2019']
,,,,,
CGSC,233,Laboratory Research Methods in Cognitive Science,"Prerequisites: Psychology 110, Cognitive Science 100, Cognitive Science 130 or permission of the instructor, Requires concurrent registration in Cognitive Science 232. A grade of C- or better must be earned in both Psychology/Cognitive Science 232 and 233 to satisfy the",['LAB'],['Fall 2019']
,,,,,
CGSC,236,"Thinking, Reasoning, and Decision Making",Prerequisites: Psychology 110 or Cognitive Science 100 or 130,"['FSR', 'WRC']",['Spring 2020']
,,,,,
CGSC,340,Phenomenology and Cognitive Science,"Prerequisites: Cognitive Science 130 required, 200 level Cognitive Science, Psychology or Philosophy course recommended",['HUM'],['Fall 2019']
,,,,,
CGSC,386,Adolescent Cognitive Development: Developing an Identity and Life Plans,"Prerequisites: Psychology 250, Educational Studies 234 or consent of the instructor.",['SOC'],[]
,,,,,
CGSC,394,Collaborative Research in Cognitive Science,Prerequisites: Cognitive Science 233 or Psychology 233,[],['Fall 2019']
,,,,,
CGSC,396,Directed Research in Cognitive Studies,Prerequisites: Instructor Permission,[],['Fall 2019']
,,,,,
CGSC,400,Integrative Exercise,None,[],['Spring 2020']
,,,,,
CS,111,Introduction to Computer Science,None,"['FSR', 'QRE']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
CS,201,Data Structures,Prerequisites: Computer Science 111 or instructor permission,"['FSR', 'QRE']","['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
CS,202,Mathematics of Computer Science,Prerequisites: Computer Science 111 and Mathematics 111 or instructor permission,['FSR'],"['Fall 2019', 'Spring 2020']"
,,,,,
CS,208,Computer Organization and Architecture,Prerequisites: Computer Science 111 or instructor permission,['FSR'],"['Winter 2020', 'Spring 2020']"
,,,,,
CS,231,Computer Security,Prerequisites: Computer Science 201 or 202 or 208,['FSR'],[]
,,,,,
CS,232,"Art, Interactivity, and Robotics","Prerequisites: Computer Science 111. Not open to students who taken previous offering of Art, Interactivity and Robotics",['ARP'],['Winter 2020']
,,,,,
CS,251,Programming Languages: Design and Implementation,Prerequisites: Computer Science 201 or instructor permission,['FSR'],"['Fall 2019', 'Spring 2020']"
,,,,,
CS,252,Algorithms,Prerequisites: Computer Science 201 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202),['FSR'],"['Winter 2020', 'Spring 2020']"
,,,,,
CS,254,Computability and Complexity,Prerequisites: Computer Science 111 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202),['FSR'],"['Fall 2019', 'Winter 2020']"
,,,,,
CS,257,Software Design,Prerequisites: Computer Science 201 or instructor permission,['FSR'],"['Fall 2019', 'Winter 2020', 'Spring 2020']"
,,,,,
CS,298,Reading and Analysis Associated with External Computing Experience,Prerequisites: Instructor’s permission,[],['Fall 2019']
,,,,,
CS,301,History of Computing in England Program: History of Computing,Prerequisites: Computer Science 201 and 202 (Math 236 will be accepted in lieu of Computer Science 202,['FSR'],[]
,,,,,
CS,304,Social Computing,Prerequisites: Computer Science 201,"['FSR', 'QRE']",[]
,,,,,
CS,311,Computer Graphics,Prerequisites: Computer Science 201,"['FSR', 'QRE']",[]
,,,,,
CS,312,Audio Programming,Prerequisites: Computer Science 201 or instructor permission,['FSR'],['Winter 2020']
,,,,,
CS,314,Data Visualization,Prerequisites: Computer Science 201,"['FSR', 'QRE']",[]
,,,,,
CS,321,Artificial Intelligence,Prerequisites: Computer Science 201.  Additionally Computer Science 202 is strongly recommended.,['FSR'],['Fall 2019']
,,,,,
CS,322,Natural Language Processing,Prerequisites: Computer Science 201 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202),"['FSR', 'QRE']",[]
,,,,,
CS,324,Data Mining,"Prerequisites: Computer Science 201. Additionally, Computer Science 202 is  strongly recommended","['FSR', 'QRE']",[]
,,,,,
CS,328,Computational Models of Cognition,Prerequisites: Computer Science 201 or instructor permission. Computer Science 202 strongly recommended,"['FSR', 'QRE']",[]
,,,,,
CS,330,Introduction to Real-Time Systems,Prerequisites: Computer Science 201 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202).,['FSR'],['Winter 2020']
,,,,,
CS,331,Computer Networks,Prerequisites: Computer Science 201 or instructor permission,['FSR'],['Winter 2020']
,,,,,
CS,332,Operating Systems,Prerequisites: Computer Science 201 and 208 or instructor permission,['FSR'],['Spring 2020']
,,,,,
CS,334,Database Systems,Prerequisites: Computer Science 201 or consent of the instructor.,['FSR'],[]
,,,,,
CS,341,History of Computing in England Program: Cryptography,Prerequisites: Computer Science 201 and 202. (Mathematics 236 will be accepted in lieu of CS 202),"['FSR', 'QRE']",[]
,,,,,
CS,344,Human-Computer Interaction,Prerequisites: Computer Science 201 or instructor permission,"['FSR', 'QRE']",['Winter 2020']
,,,,,
CS,348,Parallel and Distributed Computing,Prerequisites: Computer Science 201,['FSR'],[]
,,,,,
CS,352,Advanced Algorithms,Prerequisites: Computer Science 252 or instructor permission,['FSR'],[]
,,,,,
CS,358,Quantum Computing,"Prerequisites: Computer Science 201, Mathematics 232, and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202)",['FSR'],['Spring 2020']
,,,,,
CS,361,Evolutionary Computing and Artificial Life,Prerequisites: Computer Science 201,['FSR'],[]
,,,,,
CS,362,Computational Biology,Prerequisites: Computer Science 201 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202),"['FSR', 'QRE']",['Fall 2019']
,,,,,
CS,364,Molecular Programming and Nanoscale Self-Assembly,"Prerequisites: Computer Science 201 and Computer Science 202 (Mathematics 236 will be accepted in lieu of Computer Science 202). No background in biology or chemistry is required, but it may be helpful","['FSR', 'QRE']",[]
,,,,,
CS,399,Senior Seminar,Prerequisites: Senior standing. Students are strongly encouraged to complete Computer Science 252 and Computer Science 257 before starting Computer Science 399.,[],"['Fall 2019', 'Winter 2020']"
